JJR	NN	VBN	5
JJR	NN	RBR	1
JJR	NN	RP	1
JJR	NN	VB	1
JJR	NN	.	116
JJR	NN	JJ	8
JJR	NN	MD	13
JJR	NN	PRP	3
JJR	NN	NN	116
JJR	NN	NNS	181
JJR	NN	VBD	18
JJR	NN	DT	8
JJR	NN	TO	66
JJR	NN	RB	18
JJR	NN	''	6
JJR	NN	WDT	3
JJR	NN	IN	390
JJR	NN	VBP	5
JJR	NN	)	1
JJR	NN	VBZ	40
JJR	NN	(	2
JJR	NN	VBG	12
JJR	NN	POS	8
JJR	DT	``	1
JJR	DT	JJ	1
JJR	DT	NN	27
JJR	DT	VBN	1
JJR	VBD	RB	1
JJR	VBD	NNP	1
JJR	VBD	IN	1
JJR	VBD	CD	2
JJR	VBD	JJR	2
JJR	VBD	NNS	2
JJR	VBD	DT	1
JJR	VBD	TO	1
JJR	''	CD	1
JJR	''	RB	1
JJR	''	NN	2
JJR	''	IN	4
JJR	RBS	IN	1
JJR	IN	PDT	19
JJR	IN	$	182
JJR	IN	``	1
JJR	IN	NNP	90
JJR	IN	VBN	19
JJR	IN	WP	6
JJR	IN	JJS	7
JJR	IN	CD	417
JJR	IN	.	1
JJR	IN	VB	4
JJR	IN	JJ	82
JJR	IN	NNS	39
JJR	IN	NN	71
JJR	IN	PRP	47
JJR	IN	VBD	2
JJR	IN	DT	331
JJR	IN	WRB	1
JJR	IN	RB	24
JJR	IN	#	5
JJR	IN	RBS	1
JJR	IN	IN	37
JJR	IN	JJR	5
JJR	IN	PRP$	31
JJR	IN	(	1
JJR	IN	VBG	10
JJR	PRP$	JJ	1
JJR	PRP$	NN	3
JJR	)	.	1
JJR	)	NNS	1
JJR	VBG	NNP	1
JJR	VBG	JJ	1
JJR	VBG	,	1
JJR	VBG	NN	1
JJR	VBG	NNS	4
JJ|NNP	NNP	NNP	1
VBP|VB	RB	DT	1
NNPS	CC	RB	3
NNPS	CC	NNP	130
NNPS	CC	IN	1
NNPS	CC	CD	1
NNPS	CC	JJR	1
NNPS	CC	PRP$	3
NNPS	CC	VBZ	3
NNPS	CC	VB	2
NNPS	CC	MD	1
NNPS	CC	JJ	9
NNPS	CC	NNPS	49
NNPS	CC	VBG	3
NNPS	CC	NNS	7
NNPS	CC	NN	7
NNPS	CC	DT	25
NNPS	CC	VBD	5
NNPS	NNP	$	1
NNPS	NNP	CC	74
NNPS	NNP	:	27
NNPS	NNP	NNP	170
NNPS	NNP	,	209
NNPS	NNP	WP	2
NNPS	NNP	VB	1
NNPS	NNP	.	139
NNPS	NNP	MD	9
NNPS	NNP	JJ	3
NNPS	NNP	NNS	8
NNPS	NNP	NN	35
NNPS	NNP	DT	2
NNPS	NNP	TO	9
NNPS	NNP	VBD	109
NNPS	NNP	RB	5
NNPS	NNP	''	1
NNPS	NNP	WDT	1
NNPS	NNP	IN	60
NNPS	NNP	VBP	4
NNPS	NNP	)	1
NNPS	NNP	VBZ	20
NNPS	NNP	NNPS	8
NNPS	NNP	(	2
NNPS	NNP	VBG	3
NNPS	NNP	POS	29
NNPS	,	CC	22
NNPS	,	``	1
NNPS	,	NNP	78
NNPS	,	WP$	1
NNPS	,	VBN	11
NNPS	,	WP	11
NNPS	,	CD	4
NNPS	,	JJ	4
NNPS	,	MD	5
NNPS	,	NNS	8
NNPS	,	NN	4
NNPS	,	PRP	8
NNPS	,	TO	3
NNPS	,	DT	93
NNPS	,	VBD	28
NNPS	,	WRB	1
NNPS	,	RB	18
NNPS	,	''	17
NNPS	,	RBS	1
NNPS	,	WDT	34
NNPS	,	IN	25
NNPS	,	VBP	1
NNPS	,	PRP$	3
NNPS	,	VBZ	14
NNPS	,	NNPS	18
NNPS	,	VBG	8
NNPS	WP$	JJ	1
NNPS	VBN	CC	1
NNPS	VBN	RB	1
NNPS	VBN	NNS	1
NNPS	VBN	DT	1
NNPS	VBN	IN	4
NNPS	WP	VBP	14
NNPS	WP	VBZ	1
NNPS	WP	RB	2
NNPS	WP	MD	2
NNPS	WP	DT	1
NNPS	WP	VBD	7
NNPS	RBR	DT	1
NNPS	CD	CD	1
NNPS	CD	NNS	2
NNPS	JJ	NNP	1
NNPS	JJ	''	1
NNPS	JJ	,	1
NNPS	JJ	JJ	2
NNPS	JJ	MD	1
NNPS	JJ	NNS	4
NNPS	JJ	NN	10
NNPS	JJ	TO	1
NNPS	PRP	VBP	1
NNPS	PRP	VBZ	1
NNPS	PRP	.	1
NNPS	PRP	VBD	1
NNPS	TO	CD	2
NNPS	TO	PRP$	1
NNPS	TO	VB	32
NNPS	TO	NNP	6
NNPS	TO	NNS	1
NNPS	TO	DT	3
NNPS	EX	VBZ	1
NNPS	EX	MD	1
NNPS	WRB	,	1
NNPS	RB	RB	4
NNPS	RB	IN	3
NNPS	RB	VBP	16
NNPS	RB	VBZ	4
NNPS	RB	VB	2
NNPS	RB	.	1
NNPS	RB	MD	2
NNPS	RB	JJ	1
NNPS	RB	NN	1
NNPS	RB	TO	1
NNPS	RB	VBD	14
NNPS	WDT	MD	1
NNPS	VBP	``	1
NNPS	VBP	NNP	4
NNPS	VBP	,	3
NNPS	VBP	VBN	40
NNPS	VBP	RBR	4
NNPS	VBP	CD	3
NNPS	VBP	RP	2
NNPS	VBP	.	2
NNPS	VBP	JJ	12
NNPS	VBP	PRP	4
NNPS	VBP	NN	3
NNPS	VBP	NNS	8
NNPS	VBP	TO	13
NNPS	VBP	DT	21
NNPS	VBP	RB	26
NNPS	VBP	''	1
NNPS	VBP	IN	19
NNPS	VBP	VBZ	1
NNPS	VBP	JJR	1
NNPS	VBP	PRP$	1
NNPS	VBP	VBG	16
NNPS	JJR	NN	1
NNPS	VBZ	CC	2
NNPS	VBZ	VBN	14
NNPS	VBZ	RBR	1
NNPS	VBZ	CD	2
NNPS	VBZ	.	1
NNPS	VBZ	JJ	3
NNPS	VBZ	NNS	1
NNPS	VBZ	NN	4
NNPS	VBZ	PRP	2
NNPS	VBZ	TO	5
NNPS	VBZ	DT	14
NNPS	VBZ	RB	10
NNPS	VBZ	IN	10
NNPS	VBZ	PRP$	1
NNPS	VBZ	VBZ	1
NNPS	VBZ	JJR	1
NNPS	VBZ	NNPS	1
NNPS	VBZ	VBG	9
NNPS	NNPS	CC	1
NNPS	NNPS	RB	2
NNPS	NNPS	:	5
NNPS	NNPS	NNP	6
NNPS	NNPS	,	15
NNPS	NNPS	IN	3
NNPS	NNPS	VBP	3
NNPS	NNPS	VBZ	2
NNPS	NNPS	.	4
NNPS	NNPS	MD	2
NNPS	NNPS	NNS	1
NNPS	NNPS	NN	1
NNPS	NNPS	DT	1
NNPS	NNPS	VBD	2
NNPS	NNPS	TO	1
NNPS	(	CC	1
NNPS	(	RB	1
NNPS	(	NNP	7
NNPS	(	DT	1
NNPS	POS	NNP	12
NNPS	POS	VBN	1
NNPS	POS	CD	3
NNPS	POS	JJ	10
NNPS	POS	NNPS	3
NNPS	POS	NNS	5
NNPS	POS	NN	48
NNPS	POS	VBG	1
NNPS	POS	VBD	1
NNPS	``	VBP	1
NNPS	``	NNP	1
NNPS	``	DT	1
NNPS	``	VBD	3
NNPS	:	$	1
NNPS	:	CC	6
NNPS	:	NNP	11
NNPS	:	WP	2
NNPS	:	CD	7
NNPS	:	.	4
NNPS	:	JJ	2
NNPS	:	NN	2
NNPS	:	PRP	4
NNPS	:	NNS	8
NNPS	:	DT	4
NNPS	:	TO	1
NNPS	:	VBD	1
NNPS	:	RB	6
NNPS	:	IN	4
NNPS	:	VBP	2
NNPS	:	VBG	2
NNPS	.	CC	10
NNPS	.	``	26
NNPS	.	NNP	51
NNPS	.	VBN	1
NNPS	.	JJS	1
NNPS	.	WP	3
NNPS	.	RBR	1
NNPS	.	JJ	7
NNPS	.	NN	4
NNPS	.	NNS	8
NNPS	.	PRP	14
NNPS	.	TO	1
NNPS	.	DT	50
NNPS	.	EX	1
NNPS	.	RB	9
NNPS	.	''	28
NNPS	.	IN	29
NNPS	.	)	1
NNPS	.	VBZ	1
NNPS	.	NNPS	2
NNPS	.	(	1
NNPS	VB	NNP	1
NNPS	VB	VBN	1
NNPS	VB	IN	1
NNPS	MD	RB	18
NNPS	MD	VB	60
NNPS	NN	CC	5
NNPS	NN	RB	5
NNPS	NN	:	1
NNPS	NN	NNP	18
NNPS	NN	,	19
NNPS	NN	VBN	1
NNPS	NN	IN	19
NNPS	NN	VBZ	4
NNPS	NN	.	17
NNPS	NN	NN	8
NNPS	NN	NNS	6
NNPS	NN	DT	1
NNPS	NN	VBD	12
NNPS	NN	TO	11
NNPS	NNS	CC	1
NNPS	NNS	:	1
NNPS	NNS	,	3
NNPS	NNS	IN	4
NNPS	NNS	VBP	2
NNPS	NNS	.	8
NNPS	NNS	MD	1
NNPS	NNS	NNS	1
NNPS	NNS	(	1
NNPS	NNS	POS	1
NNPS	NNS	TO	4
NNPS	NNS	VBD	10
NNPS	VBD	$	5
NNPS	VBD	CC	1
NNPS	VBD	``	1
NNPS	VBD	NNP	6
NNPS	VBD	,	7
NNPS	VBD	VBN	14
NNPS	VBD	CD	45
NNPS	VBD	RP	1
NNPS	VBD	.	4
NNPS	VBD	JJ	19
NNPS	VBD	NNS	7
NNPS	VBD	PRP	19
NNPS	VBD	NN	8
NNPS	VBD	DT	35
NNPS	VBD	TO	18
NNPS	VBD	WRB	1
NNPS	VBD	RB	17
NNPS	VBD	IN	43
NNPS	VBD	PRP$	10
NNPS	VBD	JJR	1
NNPS	VBD	VBG	3
NNPS	DT	JJR	1
NNPS	DT	``	2
NNPS	DT	NNP	3
NNPS	DT	JJ	2
NNPS	DT	NNS	1
NNPS	DT	NN	3
NNPS	''	VBZ	3
NNPS	''	VB	1
NNPS	''	NNS	1
NNPS	''	NN	3
NNPS	''	(	1
NNPS	''	IN	1
NNPS	IN	$	4
NNPS	IN	``	2
NNPS	IN	NNP	109
NNPS	IN	VBN	1
NNPS	IN	CD	7
NNPS	IN	JJ	12
NNPS	IN	PRP	9
NNPS	IN	NNS	4
NNPS	IN	NN	9
NNPS	IN	DT	45
NNPS	IN	EX	1
NNPS	IN	RB	2
NNPS	IN	WRB	2
NNPS	IN	WDT	1
NNPS	IN	IN	4
NNPS	IN	JJR	1
NNPS	IN	PRP$	3
NNPS	IN	NNPS	4
NNPS	IN	VBG	5
NNPS	SYM	:	1
NNPS	PRP$	JJ	1
NNPS	)	$	1
NNPS	)	VBP	1
NNPS	)	CC	1
NNPS	)	:	1
NNPS	)	,	3
NNPS	)	IN	1
NNPS	VBG	NNP	2
NNPS	VBG	NN	4
NNPS	VBG	DT	2
NNPS	VBG	IN	3
VBP|VBD	VBZ	VBN	1
JJ|IN	DT	NN	1
UH	:	CC	2
UH	:	RB	1
UH	:	VBG	1
UH	''	CC	2
UH	''	WRB	1
UH	''	:	1
UH	''	NN	2
UH	''	IN	1
UH	,	CC	3
UH	,	``	1
UH	,	NNP	5
UH	,	WP	1
UH	,	VB	2
UH	,	JJ	5
UH	,	NNS	2
UH	,	PRP	12
UH	,	NN	4
UH	,	DT	11
UH	,	TO	2
UH	,	RB	4
UH	,	WRB	1
UH	,	''	2
UH	,	IN	5
UH	,	PRP$	2
UH	,	UH	4
UH	IN	PRP	1
UH	IN	DT	1
UH	PRP$	NNP	1
UH	)	.	3
UH	.	EX	1
UH	.	CC	1
UH	.	``	1
UH	.	RB	3
UH	.	NNP	2
UH	.	''	8
UH	.	IN	2
UH	.	CD	2
UH	.	PRP$	1
UH	.	PRP	3
UH	.	UH	1
UH	.	DT	1
UH	VB	PRP$	2
UH	PRP	CC	1
UH	NNS	,	1
UH	NN	,	1
UH	NN	IN	1
UH	TO	PDT	1
UH	TO	RB	1
UH	TO	NNP	1
UH	TO	JJ	1
UH	TO	PRP	1
UH	TO	NNS	1
UH	TO	DT	2
UH	UH	.	1
UH	UH	''	1
UH	UH	,	3
NNS|NNPS	RB	VBP	1
$	CD	CC	113
$	CD	``	1
$	CD	:	52
$	CD	NNP	13
$	CD	,	378
$	CD	VBN	18
$	CD	WP	2
$	CD	CD	6499
$	CD	RBR	2
$	CD	.	354
$	CD	MD	7
$	CD	JJ	60
$	CD	PRP	8
$	CD	NNS	13
$	CD	NN	226
$	CD	VBD	5
$	CD	DT	1127
$	CD	TO	200
$	CD	WRB	2
$	CD	RB	24
$	CD	FW	1
$	CD	WDT	4
$	CD	IN	433
$	CD	VBP	1
$	CD	NN|JJ	1
$	CD	VBZ	3
$	CD	JJR	4
$	CD	)	116
$	CD	(	5
$	CD	VBG	3
$	JJ	NNP	1
$	JJ	,	9
$	JJ	JJ	9
$	JJ	NNS	1
$	JJ	NN	76
$	JJ	IN	1
$	JJ	VBN	1
``	PDT	DT	7
``	CC	NNP	1
``	CC	,	2
``	CC	CD	1
``	CC	VB	2
``	CC	JJ	4
``	CC	NN	4
``	CC	NNS	6
``	CC	PRP	85
``	CC	DT	29
``	CC	EX	5
``	CC	RB	15
``	CC	WRB	6
``	CC	IN	19
``	CC	VBP	3
``	CC	PRP$	3
``	CC	VBZ	1
``	NNP	CC	15
``	NNP	``	1
``	NNP	:	6
``	NNP	NNP	324
``	NNP	,	60
``	NNP	VBN	1
``	NNP	CD	4
``	NNP	.	32
``	NNP	JJ	4
``	NNP	MD	10
``	NNP	PRP	3
``	NNP	NNS	9
``	NNP	NN	10
``	NNP	DT	9
``	NNP	VBD	26
``	NNP	RB	2
``	NNP	''	92
``	NNP	IN	37
``	NNP	VBP	2
``	NNP	VBZ	61
``	NNP	NNPS	17
``	NNP	(	1
``	NNP	VBG	2
``	NNP	POS	30
``	WP$	NN	1
``	VBN	PDT	1
``	VBN	CC	2
``	VBN	:	2
``	VBN	,	2
``	VBN	.	6
``	VBN	JJ	3
``	VBN	PRP	1
``	VBN	NNS	5
``	VBN	NN	9
``	VBN	DT	8
``	VBN	TO	11
``	VBN	RB	6
``	VBN	''	25
``	VBN	IN	25
``	VBN	PRP$	3
``	VBN	VBG	1
``	WP	RB	3
``	WP	IN	5
``	WP	VBP	6
``	WP	VBZ	23
``	WP	MD	8
``	WP	PRP	24
``	WP	NN	3
``	WP	(	1
``	WP	DT	8
``	WP	VBD	9
``	RBR	RB	2
``	RBR	JJ	9
``	RBR	VBN	1
``	RBR	IN	5
``	CD	CC	4
``	CD	NNP	1
``	CD	''	6
``	CD	IN	10
``	CD	CD	1
``	CD	VBZ	1
``	CD	JJ	3
``	CD	NNPS	1
``	CD	NN	29
``	CD	NNS	16
``	CD	VBD	1
``	CD	TO	3
``	JJ	CC	43
``	JJ	:	4
``	JJ	NNP	7
``	JJ	,	57
``	JJ	VBN	1
``	JJ	CD	4
``	JJ	.	51
``	JJ	JJ	56
``	JJ	PRP	2
``	JJ	NN	422
``	JJ	NNS	144
``	JJ	DT	2
``	JJ	TO	16
``	JJ	RB	2
``	JJ	''	270
``	JJ	FW	2
``	JJ	IN	23
``	JJ	JJR	1
``	JJ	VBZ	1
``	JJ	NNPS	1
``	JJ	(	1
``	JJ	VBG	2
``	PRP	RB	94
``	PRP	NNP	2
``	PRP	,	1
``	PRP	IN	1
``	PRP	VBP	990
``	PRP	RBR	1
``	PRP	VBZ	410
``	PRP	VB	10
``	PRP	JJ	1
``	PRP	MD	263
``	PRP	(	2
``	PRP	NN	1
``	PRP	NNS	2
``	PRP	VBD	303
``	PRP	DT	6
``	TO	PRP$	1
``	TO	VB	43
``	TO	PRP	1
``	TO	NN	1
``	TO	DT	3
``	EX	VBP	35
``	EX	RB	1
``	EX	VBZ	117
``	EX	VB	1
``	EX	MD	21
``	EX	POS	3
``	EX	VBD	25
``	RB	CC	2
``	RB	``	1
``	RB	NNP	5
``	RB	,	65
``	RB	VBN	23
``	RB	WP	1
``	RB	RBR	1
``	RB	CD	5
``	RB	.	4
``	RB	VB	17
``	RB	JJ	149
``	RB	MD	2
``	RB	NNS	5
``	RB	NN	4
``	RB	PRP	27
``	RB	VBD	12
``	RB	TO	9
``	RB	DT	27
``	RB	EX	4
``	RB	WRB	4
``	RB	RB	51
``	RB	''	16
``	RB	IN	55
``	RB	VBP	5
``	RB	PRP$	2
``	RB	JJR	8
``	RB	VBZ	9
``	RB	(	2
``	RB	VBG	9
``	WRB	EX	1
``	WRB	RB	3
``	WRB	NNP	3
``	WRB	VBN	2
``	WRB	VBP	8
``	WRB	VBZ	6
``	WRB	VB	1
``	WRB	JJ	8
``	WRB	MD	12
``	WRB	NNS	2
``	WRB	NN	3
``	WRB	PRP	39
``	WRB	DT	23
``	WRB	VBD	3
``	FW	.	4
``	FW	''	7
``	FW	FW	18
``	FW	,	5
``	FW	NN	1
``	FW	POS	1
``	WDT	VBP	4
``	WDT	VBZ	1
``	WDT	MD	2
``	WDT	PRP	1
``	WDT	NNS	3
``	WDT	NN	2
``	WDT	DT	1
``	VBP	RB	45
``	VBP	NNP	1
``	VBP	''	2
``	VBP	,	1
``	VBP	VBN	12
``	VBP	IN	6
``	VBP	PRP$	2
``	VBP	JJ	3
``	VBP	NN	2
``	VBP	PRP	13
``	VBP	VBG	9
``	VBP	TO	4
``	VBP	DT	17
``	JJR	CC	2
``	JJR	''	2
``	JJR	,	1
``	JJR	IN	7
``	JJR	VBZ	1
``	JJR	JJ	3
``	JJR	NN	7
``	JJR	NNS	7
``	JJR	TO	1
``	VBZ	NNP	3
``	VBZ	VBN	17
``	VBZ	WP	2
``	VBZ	RP	2
``	VBZ	VB	3
``	VBZ	JJ	18
``	VBZ	PRP	6
``	VBZ	NN	9
``	VBZ	NNS	1
``	VBZ	TO	15
``	VBZ	DT	45
``	VBZ	EX	1
``	VBZ	WRB	1
``	VBZ	RB	50
``	VBZ	''	1
``	VBZ	IN	12
``	VBZ	JJR	1
``	VBZ	PRP$	2
``	VBZ	VBG	13
``	VB|NN	.	1
``	NNPS	CC	3
``	NNPS	''	1
``	NNPS	NNP	2
``	NNPS	,	1
``	NNPS	IN	2
``	NNPS	VBP	2
``	NNPS	.	1
``	NNPS	MD	1
``	NNPS	JJ	1
``	NNPS	NNPS	1
``	(	NNP	1
``	(	DT	1
``	UH	PRP$	1
``	UH	:	3
``	UH	''	3
``	UH	.	7
``	UH	VB	2
``	UH	,	11
``	UH	NN	1
``	UH	UH	3
``	$	CD	2
``	``	NNP	1
``	``	VB	1
``	``	NNS	1
``	:	CC	1
``	:	RB	1
``	:	.	1
``	:	IN	1
``	:	DT	2
``	JJS	VBP	1
``	JJS	CC	1
``	JJS	''	1
``	JJS	JJ	5
``	JJS	NNS	15
``	JJS	IN	9
``	VB	PDT	2
``	VB	CC	4
``	VB	:	1
``	VB	NNP	6
``	VB	,	10
``	VB	VBN	3
``	VB	WP	4
``	VB	RBR	1
``	VB	CD	2
``	VB	RP	3
``	VB	.	2
``	VB	VB	3
``	VB	JJ	10
``	VB	NNS	10
``	VB	NN	11
``	VB	PRP	27
``	VB	TO	6
``	VB	DT	48
``	VB	EX	1
``	VB	WRB	1
``	VB	RB	23
``	VB	''	33
``	VB	IN	22
``	VB	VBP	1
``	VB	JJR	1
``	VB	VBZ	1
``	VB	PRP$	10
``	VB	POS	4
``	MD	RB	32
``	MD	.	1
``	MD	VB	76
``	MD	PRP	3
``	MD	DT	3
``	NN	CC	18
``	NN	:	6
``	NN	NNP	4
``	NN	,	45
``	NN	VBN	3
``	NN	JJS	1
``	NN	WP	3
``	NN	CD	3
``	NN	RP	1
``	NN	VB	3
``	NN	.	39
``	NN	JJ	7
``	NN	MD	11
``	NN	PRP	2
``	NN	NNS	98
``	NN	NN	157
``	NN	TO	11
``	NN	VBD	16
``	NN	DT	1
``	NN	RB	7
``	NN	FW	1
``	NN	''	216
``	NN	WDT	1
``	NN	IN	83
``	NN	VBZ	80
``	NN	JJR	1
``	NN	VBG	2
``	NN	(	1
``	NN	POS	4
``	NNS	CC	4
``	NNS	``	1
``	NNS	,	26
``	NNS	VBN	1
``	NNS	WP	6
``	NNS	CD	1
``	NNS	VB	3
``	NNS	.	19
``	NNS	MD	13
``	NNS	JJ	1
``	NNS	NNS	4
``	NNS	NN	3
``	NNS	TO	6
``	NNS	DT	3
``	NNS	VBD	19
``	NNS	RB	5
``	NNS	''	77
``	NNS	WDT	6
``	NNS	IN	51
``	NNS	VBP	92
``	NNS	VBZ	2
``	NNS	PRP$	1
``	NNS	VBG	1
``	NNS	(	1
``	NNS	POS	7
``	DT	$	1
``	DT	``	2
``	DT	NNP	112
``	DT	,	2
``	DT	VBN	2
``	DT	JJS	18
``	DT	WP	5
``	DT	RBR	2
``	DT	CD	7
``	DT	MD	17
``	DT	JJ	281
``	DT	PRP	8
``	DT	NN	600
``	DT	NNS	137
``	DT	DT	11
``	DT	VBD	11
``	DT	RB	35
``	DT	WDT	3
``	DT	RBS	7
``	DT	IN	13
``	DT	VBP	9
``	DT	PRP$	2
``	DT	VBZ	149
``	DT	JJR	4
``	DT	NNPS	5
``	DT	VBG	7
``	DT	(	10
``	DT	UH	1
``	VBD	PDT	1
``	VBD	CC	1
``	VBD	NNP	2
``	VBD	VBN	9
``	VBD	RP	1
``	VBD	VB	1
``	VBD	JJ	7
``	VBD	NN	2
``	VBD	NNS	4
``	VBD	PRP	7
``	VBD	TO	6
``	VBD	DT	11
``	VBD	EX	1
``	VBD	RB	31
``	VBD	''	8
``	VBD	IN	16
``	VBD	PRP$	1
``	VBD	VBG	5
``	VBD	UH	1
``	IN	$	1
``	IN	PDT	1
``	IN	CC	1
``	IN	``	1
``	IN	NNP	28
``	IN	,	1
``	IN	VBN	2
``	IN	JJS	1
``	IN	RBR	1
``	IN	CD	7
``	IN	JJ	26
``	IN	NN	56
``	IN	NNS	20
``	IN	PRP	139
``	IN	DT	267
``	IN	EX	18
``	IN	WRB	1
``	IN	RB	8
``	IN	WDT	3
``	IN	IN	11
``	IN	PRP$	17
``	IN	JJR	1
``	IN	VBG	15
``	PRP$	RB	1
``	PRP$	NNP	1
``	PRP$	JJS	1
``	PRP$	CD	1
``	PRP$	JJ	23
``	PRP$	NN	66
``	PRP$	NNS	14
``	PRP$	(	2
``	VBG	RB	12
``	VBG	NNP	3
``	VBG	''	26
``	VBG	,	1
``	VBG	IN	25
``	VBG	PRP$	2
``	VBG	JJR	1
``	VBG	NN|JJ	1
``	VBG	RP	3
``	VBG	.	2
``	VBG	JJ	5
``	VBG	NNS	3
``	VBG	PRP	3
``	VBG	NN	21
``	VBG	UH	1
``	VBG	TO	16
``	VBG	DT	30
``	IN|JJ	NNS	1
JJS	PDT	PRP$	1
JJS	PDT	DT	2
JJS	$	CD	31
JJS	CC	JJS	9
JJS	CC	NNP	1
JJS	CC	JJ	1
JJS	CC	RBS	11
JJS	CC	DT	1
JJS	``	JJ	1
JJS	``	NNS	1
JJS	``	IN	1
JJS	:	CC	3
JJS	:	VBZ	1
JJS	:	NNS	1
JJS	:	DT	3
JJS	:	TO	1
JJS	:	IN	3
JJS	NNP	NNP	10
JJS	NNP	,	3
JJS	NNP	JJ	3
JJS	NNP	NN	5
JJS	NNP	NNS	8
JJS	,	CC	3
JJS	,	NNP	9
JJS	,	VBN	1
JJS	,	JJS	1
JJS	,	VB	1
JJS	,	MD	1
JJS	,	JJ	6
JJS	,	NNS	2
JJS	,	NN	3
JJS	,	PRP	8
JJS	,	DT	10
JJS	,	EX	1
JJS	,	RB	1
JJS	,	''	4
JJS	,	WDT	1
JJS	,	RBS	5
JJS	,	IN	8
JJS	,	VBZ	1
JJS	,	PRP$	1
JJS	,	VBG	3
JJS	VBN	.	1
JJS	VBN	NNS	1
JJS	VBN	NN	6
JJS	VBN	IN	4
JJS	CD	CC	1
JJS	CD	NNP	6
JJS	CD	,	2
JJS	CD	IN	6
JJS	CD	CD	3
JJS	CD	JJR	4
JJS	CD	.	1
JJS	CD	JJ	28
JJS	CD	NN	39
JJS	CD	NNS	90
JJS	CD	VBG	2
JJS	CD	TO	2
JJS	VB	PRP	1
JJS	VB	NNS	1
JJS	VB	NN	1
JJS	VB	DT	1
JJS	VB	TO	1
JJS	VB	VBN	1
JJS	VB	IN	2
JJS	.	CC	2
JJS	.	``	2
JJS	.	RB	3
JJS	.	NNP	3
JJS	.	''	3
JJS	.	IN	2
JJS	.	CD	1
JJS	.	)	1
JJS	.	JJR	1
JJS	.	VB	1
JJS	.	JJ	1
JJS	.	VBG	1
JJS	.	PRP	2
JJS	.	NN	1
JJS	.	DT	4
JJS	.	TO	1
JJS	MD	VB	2
JJS	JJ	RB	1
JJS	JJ	:	1
JJS	JJ	NNP	3
JJS	JJ	,	4
JJS	JJ	IN	6
JJS	JJ	.	3
JJS	JJ	JJ	15
JJS	JJ	NNPS	1
JJS	JJ	VBG	1
JJS	JJ	NN	137
JJS	JJ	NNS	111
JJS	JJ	TO	1
JJS	NNS	CC	18
JJS	NNS	``	4
JJS	NNS	:	8
JJS	NNS	,	58
JJS	NNS	VBN	4
JJS	NNS	WP	1
JJS	NNS	RP	1
JJS	NNS	VB	1
JJS	NNS	.	37
JJS	NNS	JJ	6
JJS	NNS	MD	18
JJS	NNS	NNS	9
JJS	NNS	NN	9
JJS	NNS	PRP	7
JJS	NNS	DT	1
JJS	NNS	VBD	33
JJS	NNS	TO	10
JJS	NNS	RB	14
JJS	NNS	WDT	1
JJS	NNS	IN	89
JJS	NNS	VBP	71
JJS	NNS	)	1
JJS	NNS	VBZ	8
JJS	NNS	VBG	9
JJS	NNS	POS	5
JJS	PRP	VBP	3
JJS	PRP	VBZ	5
JJS	PRP	MD	4
JJS	PRP	VBD	1
JJS	NN	$	1
JJS	NN	CC	19
JJS	NN	:	10
JJS	NN	NNP	4
JJS	NN	,	101
JJS	NN	VBN	3
JJS	NN	WP	2
JJS	NN	RBR	1
JJS	NN	.	63
JJS	NN	MD	13
JJS	NN	JJ	13
JJS	NN	PRP	5
JJS	NN	NNS	101
JJS	NN	NN	150
JJS	NN	VBD	65
JJS	NN	DT	12
JJS	NN	TO	35
JJS	NN	WRB	1
JJS	NN	RB	23
JJS	NN	''	1
JJS	NN	WDT	1
JJS	NN	IN	246
JJS	NN	VBP	3
JJS	NN	VBZ	32
JJS	NN	(	1
JJS	NN	VBG	11
JJS	NN	POS	7
JJS	TO	VB	9
JJS	TO	VBG	1
JJS	VBD	PRP$	1
JJS	VBD	.	1
JJS	VBD	PRP	1
JJS	VBD	VBN	1
JJS	VBD	DT	3
JJS	VBD	TO	1
JJS	VBD	IN	1
JJS	DT	CD	4
JJS	DT	RB	1
JJS	DT	JJ	16
JJS	DT	NNS	3
JJS	DT	NN	23
JJS	DT	IN	1
JJS	EX	VBP	1
JJS	EX	VBZ	3
JJS	WRB	VBG	1
JJS	WRB	PRP	1
JJS	WRB	DT	2
JJS	RB	WRB	1
JJS	RB	RB	9
JJS	RB	NNP	1
JJS	RB	,	6
JJS	RB	VBN	4
JJS	RB	IN	6
JJS	RB	JJR	1
JJS	RB	.	2
JJS	RB	JJ	4
JJS	RB	VBG	1
JJS	RB	TO	1
JJS	RB	DT	3
JJS	RB	VBD	1
JJS	''	$	1
JJS	''	NN	1
JJS	''	NNS	1
JJS	''	IN	1
JJS	#	CD	1
JJS	IN	$	1
JJS	IN	``	1
JJS	IN	NNP	35
JJS	IN	WP	6
JJS	IN	JJS	1
JJS	IN	CD	5
JJS	IN	.	1
JJS	IN	JJ	12
JJS	IN	NNS	11
JJS	IN	PRP	24
JJS	IN	NN	10
JJS	IN	DT	258
JJS	IN	RB	10
JJS	IN	WDT	8
JJS	IN	IN	1
JJS	IN	PRP$	38
JJS	IN	VBG	1
JJS	IN	POS	1
JJS	VBP	RB	5
JJS	VBP	VBN	5
JJS	VBP	IN	2
JJS	VBP	CD	2
JJS	VBP	JJ	6
JJS	VBP	PRP	1
JJS	VBP	VBG	3
JJS	VBP	NNS	1
JJS	VBP	DT	4
JJS	PRP$	NNS	1
